,hum_ratio,temp,wind_dir,solar_radiation,windspeed,weekday,week
2050-07-05 23:00:00,0.006356394483934137,19.4,270,0,3.6,0.0,27
2050-07-06 00:00:00,0.006601104155968623,20.0,320,0,4.6,0.0,27
2050-07-06 01:00:00,0.006305017454885639,20.0,250,0,3.6,0.0,27
2050-07-06 02:00:00,0.006347111200860609,19.4,310,0,4.1,0.0,27
2050-07-06 03:00:00,0.006549735435196338,18.9,310,0,4.1,0.0,27
2050-07-06 04:00:00,0.006480461039093538,17.2,360,10,5.7,0.0,27
2050-07-06 05:00:00,0.006500746004091073,15.6,350,83,4.6,0.0,27
2050-07-06 06:00:00,0.00621315793898183,14.4,360,229,5.2,0.0,27
2050-07-06 07:00:00,0.006254226515208656,13.3,360,399,4.1,0.0,27
2050-07-06 08:00:00,0.0065028859664082415,13.9,40,428,0.5,0.0,27
2050-07-06 09:00:00,0.006204049144047751,13.9,40,673,5.2,0.0,27
2050-07-06 10:00:00,0.006531337885507989,13.3,30,834,5.7,0.0,27
2050-07-06 11:00:00,0.006502808499826983,12.8,30,894,6.2,0.0,27
2050-07-06 12:00:00,0.006512565943787735,12.2,20,908,5.2,0.0,27
2050-07-06 13:00:00,0.006467732058292204,11.7,10,865,2.6,0.0,27
2050-07-06 14:00:00,0.006774367346221377,12.8,20,781,3.1,0.0,27
2050-07-06 15:00:00,0.0066957660096299484,13.9,30,649,3.6,0.0,27
2050-07-06 16:00:00,0.007266751188299895,15.6,20,489,3.6,0.0,27
2050-07-06 17:00:00,0.007087029744616481,17.2,40,317,5.2,0.0,27
2050-07-06 18:00:00,0.007632151105678963,18.9,350,136,2.6,0.0,27
2050-07-06 19:00:00,0.0076789198302757026,21.1,320,28,4.6,0.0,27
2050-07-06 20:00:00,0.0073883138565281415,22.2,330,0,5.2,0.0,27
2050-07-06 21:00:00,0.007557125687827912,23.3,330,0,4.1,0.0,27
2050-07-06 22:00:00,0.007710120484576566,24.4,10,0,5.2,0.0,27
2050-07-06 23:00:00,0.007135660698789891,24.4,350,0,6.2,0.0,27
2050-07-07 00:00:00,0.0077097295414438275,24.4,350,0,5.7,0.0,27
2050-07-07 01:00:00,0.0072862563491500444,23.9,320,0,4.6,0.0,27
2050-07-07 02:00:00,0.007657777373415076,23.9,320,0,4.6,0.0,27
2050-07-07 03:00:00,0.007674237930832385,22.8,320,0,4.1,0.0,27
2050-07-07 04:00:00,0.007019217928679535,20.0,340,10,4.1,0.0,27
2050-07-07 05:00:00,0.006988486074905983,17.8,350,84,3.6,0.0,27
2050-07-07 06:00:00,0.007098371346583544,16.7,360,185,4.1,0.0,27
2050-07-07 07:00:00,0.007236262105995321,17.8,20,402,4.1,0.0,27
2050-07-07 08:00:00,0.007328380270911303,16.7,10,547,4.1,0.0,27
2050-07-07 09:00:00,0.006769490319109672,15.0,320,671,2.6,0.0,27
2050-07-07 10:00:00,0.006505563224811697,14.4,360,635,3.1,0.0,27
2050-07-07 11:00:00,0.0070127616692879985,14.4,50,868,2.6,0.0,27
2050-07-07 12:00:00,0.007222020592285303,12.8,100,884,0.0,0.0,27
2050-07-07 13:00:00,0.0069625698186386925,11.7,140,807,0.0,0.0,27
2050-07-07 14:00:00,0.007270651398360635,13.3,190,621,2.1,0.0,27
2050-07-07 15:00:00,0.007511012771991633,14.4,190,451,2.1,0.0,27
2050-07-07 16:00:00,0.007508209964975314,14.4,190,397,4.1,0.0,27
2050-07-07 17:00:00,0.007822083317345713,16.1,200,193,3.6,0.0,27
2050-07-07 18:00:00,0.008155897678610835,17.2,210,83,3.1,0.0,27
2050-07-07 19:00:00,0.007874485592974694,18.9,210,27,3.6,0.0,27
2050-07-07 20:00:00,0.008742880284547633,21.1,200,1,3.1,0.0,27
2050-07-07 21:00:00,0.008868460440419479,22.2,240,0,4.1,0.0,27
2050-07-07 22:00:00,0.00886133217902396,22.8,230,0,4.1,0.0,27
2050-07-07 23:00:00,0.008606029778634346,23.3,220,0,4.1,0.0,27
2050-07-08 00:00:00,0.008519189616942936,22.8,250,0,4.6,0.0,27
2050-07-08 01:00:00,0.008766472476472104,21.7,210,0,4.6,0.0,27
2050-07-08 02:00:00,0.008482438477350562,20.6,220,0,4.6,0.0,27
2050-07-08 03:00:00,0.00884275881239035,19.4,240,0,3.6,0.0,27
2050-07-08 04:00:00,0.008112531917077104,18.3,230,11,3.1,0.0,27
2050-07-08 05:00:00,0.007832232090689326,16.1,300,50,2.6,0.0,27
2050-07-08 06:00:00,0.007607135957049741,15.0,240,116,0.0,0.0,27
2050-07-08 07:00:00,0.007842265947183607,13.3,190,224,2.1,0.0,27
2050-07-08 08:00:00,0.0078661901798904,13.9,190,251,3.1,0.0,27
2050-07-08 09:00:00,0.007562197579410069,13.3,230,578,3.1,0.0,27
2050-07-08 10:00:00,0.007225974995002152,12.8,210,534,2.6,0.0,27
2050-07-08 11:00:00,0.007225014451297456,11.7,180,559,2.6,0.0,27
2050-07-08 12:00:00,0.007225373758408314,11.7,210,736,2.6,0.0,27
2050-07-08 13:00:00,0.00722465517992044,11.7,200,882,2.4,0.0,27
2050-07-08 14:00:00,0.007295366997933542,12.2,210,795,3.1,0.0,27
2050-07-08 15:00:00,0.0072279538207241706,12.8,210,564,4.1,0.0,27
2050-07-08 16:00:00,0.007283844207135975,13.9,180,425,3.1,0.0,27
2050-07-08 17:00:00,0.0072250323209244825,14.4,280,273,1.5,0.0,27
2050-07-08 18:00:00,0.007620040820188356,16.1,210,124,4.1,0.0,27
2050-07-08 19:00:00,0.007576928988674986,17.2,210,30,5.2,0.0,27
2050-07-08 20:00:00,0.007609325505395321,18.3,200,0,4.4,0.0,27
2050-07-08 21:00:00,0.007875272514779765,18.3,190,0,5.2,0.0,27
2050-07-08 22:00:00,0.008591962648313902,19.4,250,0,3.1,0.0,27
2050-07-08 23:00:00,0.008459437131941095,18.9,210,0,3.6,0.0,27
2050-07-09 00:00:00,0.008475289963648651,21.1,190,0,5.7,1.0,27
2050-07-09 01:00:00,0.008479353562271787,21.1,210,0,5.7,1.0,27
2050-07-09 02:00:00,0.009264712686775147,21.1,200,0,5.7,1.0,27
2050-07-09 03:00:00,0.008789054287084047,20.0,200,0,5.7,1.0,27
2050-07-09 04:00:00,0.00880421975579275,18.3,220,9,3.6,1.0,27
2050-07-09 05:00:00,0.008531712730943294,16.7,210,43,4.1,1.0,27
2050-07-09 06:00:00,0.008544207784271658,16.1,220,165,3.1,1.0,27
2050-07-09 07:00:00,0.008818760854350545,15.6,220,251,2.8,1.0,27
2050-07-09 08:00:00,0.00854035823001229,16.1,180,256,3.1,1.0,27
2050-07-09 09:00:00,0.008486995667400908,15.6,190,262,3.1,1.0,27
2050-07-09 10:00:00,0.008154701562537524,15.6,210,568,3.6,1.0,27
2050-07-09 11:00:00,0.008157568649344783,15.0,220,718,3.6,1.0,27
2050-07-09 12:00:00,0.007882089332414039,13.9,230,622,4.1,1.0,27
2050-07-09 13:00:00,0.007601874725149854,12.8,190,442,2.6,1.0,27
2050-07-09 14:00:00,0.008140305167469202,13.3,190,511,3.4,1.0,27
2050-07-09 15:00:00,0.008150847121010723,15.0,230,285,4.1,1.0,27
2050-07-09 16:00:00,0.007594780684976217,15.6,220,421,5.2,1.0,27
2050-07-09 17:00:00,0.007619278903173441,16.1,210,247,4.6,1.0,27
2050-07-09 18:00:00,0.007328106534949237,17.2,220,88,4.6,1.0,27
2050-07-09 19:00:00,0.007237168671925787,17.8,200,28,5.2,1.0,27
2050-07-09 20:00:00,0.007084863356763019,18.9,210,0,5.7,1.0,27
2050-07-09 21:00:00,0.007284009968297027,20.6,250,0,6.7,1.0,27
2050-07-09 22:00:00,0.007030394282622435,19.4,220,0,6.2,1.0,27
2050-07-09 23:00:00,0.007671964035405754,21.1,210,0,6.2,1.0,27
2050-07-10 00:00:00,0.007672350137841664,21.1,250,0,6.2,1.0,27
2050-07-10 01:00:00,0.00736030424250705,21.1,240,0,6.2,1.0,27
2050-07-10 02:00:00,0.007310692487821038,19.4,240,0,6.7,1.0,27
2050-07-10 03:00:00,0.007337546331260372,18.3,220,0,5.2,1.0,27
2050-07-10 04:00:00,0.007080468597691692,17.2,240,3,5.2,1.0,27
2050-07-10 05:00:00,0.007272663287009631,16.1,230,24,4.6,1.0,27
2050-07-10 06:00:00,0.007298903056556275,15.0,230,56,4.1,1.0,27
2050-07-10 07:00:00,0.007220888522041616,14.4,200,122,4.6,1.0,27
2050-07-10 08:00:00,0.007525245882291936,14.4,180,130,3.6,1.0,27
2050-07-10 09:00:00,0.007612447887497724,15.0,180,197,2.6,1.0,27
2050-07-10 10:00:00,0.007519433762536665,14.4,180,245,2.8,1.0,27
2050-07-10 11:00:00,0.007519433762536667,14.4,180,217,3.6,1.0,27
2050-07-10 12:00:00,0.0081249126624179,13.3,140,265,3.6,1.0,27
2050-07-10 13:00:00,0.008498797982148192,13.3,140,333,4.4,1.0,27
2050-07-10 14:00:00,0.008493728549098065,13.3,160,166,4.4,1.0,27
2050-07-10 15:00:00,0.008488243483564235,13.3,150,125,4.3,1.0,27
2050-07-10 16:00:00,0.0087160001477547,14.4,150,102,4.1,1.0,27
2050-07-10 17:00:00,0.009061911182491625,15.0,190,126,4.6,1.0,27
2050-07-10 18:00:00,0.009374529393547847,15.0,180,113,4.1,1.0,27
2050-07-10 19:00:00,0.009746012785968214,15.6,180,27,5.7,1.0,27
2050-07-10 20:00:00,0.00972744771964045,16.1,190,0,5.7,1.0,27
2050-07-10 21:00:00,0.010113326380386348,16.7,220,0,5.7,1.0,27
2050-07-10 22:00:00,0.010098725450552173,17.8,180,0,8.0,1.0,27
2050-07-10 23:00:00,0.010081439611785372,17.2,180,0,5.7,1.0,27
2050-07-11 00:00:00,0.010447129438030434,17.2,180,0,6.0,0.0,28
2050-07-11 01:00:00,0.010937127254214944,17.2,190,0,5.7,0.0,28
2050-07-11 02:00:00,0.010451293031393867,17.2,210,0,5.7,0.0,28
2050-07-11 03:00:00,0.01008671304192664,17.2,190,0,7.2,0.0,28
2050-07-11 04:00:00,0.009732045089900072,16.1,220,13,7.7,0.0,28
2050-07-11 05:00:00,0.009416559382132567,15.6,210,65,5.7,0.0,28
2050-07-11 06:00:00,0.009415857415067942,15.6,220,165,6.0,0.0,28
2050-07-11 07:00:00,0.009370106169730276,15.0,200,339,4.9,0.0,28
2050-07-11 08:00:00,0.009372666474631083,15.0,210,492,5.2,0.0,28
2050-07-11 09:00:00,0.00911369549937107,14.4,200,607,4.6,0.0,28
2050-07-11 10:00:00,0.00872224789695712,13.9,200,629,4.6,0.0,28
2050-07-11 11:00:00,0.008721814936302988,13.9,200,620,4.6,0.0,28
2050-07-11 12:00:00,0.008477294577900349,13.3,230,627,5.2,0.0,28
2050-07-11 13:00:00,0.008478346129742657,13.3,200,560,4.6,0.0,28
2050-07-11 14:00:00,0.008407566232125114,14.4,210,498,5.7,0.0,28
2050-07-11 15:00:00,0.00874471128044614,15.0,200,442,5.2,0.0,28
2050-07-11 16:00:00,0.009056669703707193,16.1,220,399,5.7,0.0,28
2050-07-11 17:00:00,0.009118588118551475,17.2,190,244,6.7,0.0,28
2050-07-11 18:00:00,0.008747506638586942,18.3,210,131,7.2,0.0,28
2050-07-11 19:00:00,0.008142558218722293,18.9,210,20,7.7,0.0,28
2050-07-11 20:00:00,0.009113205173326406,19.4,190,0,8.2,0.0,28
2050-07-11 21:00:00,0.008160762450682651,20.0,210,0,8.2,0.0,28
2050-07-11 22:00:00,0.008482864378556545,20.6,210,0,6.7,0.0,28
2050-07-11 23:00:00,0.008148303043662469,19.4,220,0,6.2,0.0,28
2050-07-12 00:00:00,0.007897789275401882,18.9,220,0,6.7,0.0,28
2050-07-12 01:00:00,0.007619217737817514,17.8,210,0,8.2,0.0,28
2050-07-12 02:00:00,0.006987259634084604,17.8,210,0,8.2,0.0,28
2050-07-12 03:00:00,0.0071021044240343915,16.7,210,0,7.7,0.0,28
2050-07-12 04:00:00,0.007053067662973106,15.6,220,2,5.7,0.0,28
2050-07-12 05:00:00,0.006992551175148037,15.0,200,34,5.2,0.0,28
2050-07-12 06:00:00,0.00723044442874407,14.4,210,85,4.1,0.0,28
2050-07-12 07:00:00,0.007290568787892553,13.9,210,175,5.7,0.0,28
2050-07-12 08:00:00,0.007007942428384721,13.3,200,244,3.6,0.0,28
2050-07-12 09:00:00,0.007008466798408595,13.3,180,276,4.1,0.0,28
2050-07-12 10:00:00,0.007006719203422135,13.3,210,404,4.1,0.0,28
2050-07-12 11:00:00,0.0070519901213045915,12.8,220,398,4.1,0.0,28
2050-07-12 12:00:00,0.007232995725594141,12.8,190,439,3.1,0.0,28
2050-07-12 13:00:00,0.0072997253734808625,12.2,210,630,2.9,0.0,28
2050-07-12 14:00:00,0.007569343872049303,11.7,180,650,2.8,0.0,28
2050-07-12 15:00:00,0.007561312241042667,12.2,180,418,3.1,0.0,28
2050-07-12 16:00:00,0.007595249771408469,12.8,200,352,3.1,0.0,28
2050-07-12 17:00:00,0.007568980749555071,13.3,190,252,3.6,0.0,28
2050-07-12 18:00:00,0.0075291882322339135,14.4,200,133,3.1,0.0,28
2050-07-12 19:00:00,0.007619088447726304,16.1,230,26,3.6,0.0,28
2050-07-12 20:00:00,0.007333515262374619,16.7,230,0,3.4,0.0,28
2050-07-12 21:00:00,0.00760856194358068,18.3,230,0,3.1,0.0,28
2050-07-12 22:00:00,0.007322822934853581,19.4,40,0,2.1,0.0,28
2050-07-12 23:00:00,0.007688407732352168,21.1,290,0,3.6,0.0,28
2050-07-13 00:00:00,0.007047731695037409,19.4,350,0,5.2,0.0,28
2050-07-13 01:00:00,0.007031066285551192,20.0,320,0,4.1,0.0,28
2050-07-13 02:00:00,0.007335178421016645,19.4,340,0,4.6,0.0,28
2050-07-13 03:00:00,0.0072597244036101075,17.8,300,0,3.6,0.0,28
2050-07-13 04:00:00,0.00759135730807213,16.7,340,13,4.1,0.0,28
2050-07-13 05:00:00,0.007590785828594475,16.7,360,83,5.7,0.0,28
2050-07-13 06:00:00,0.0076187614413257216,15.6,20,237,5.7,0.0,28
2050-07-13 07:00:00,0.007325405720177794,15.0,40,380,7.7,0.0,28
2050-07-13 08:00:00,0.007041715173584984,14.4,30,541,6.2,0.0,28
2050-07-13 09:00:00,0.007023005552163825,13.3,30,381,6.7,0.0,28
2050-07-13 10:00:00,0.007068018521258927,12.8,30,656,4.1,0.0,28
2050-07-13 11:00:00,0.006790775444800703,12.8,30,759,4.6,0.0,28
2050-07-13 12:00:00,0.006787917314033989,12.2,30,851,5.2,0.0,28
2050-07-13 13:00:00,0.006521663078665719,12.2,30,762,4.1,0.0,28
2050-07-13 14:00:00,0.006785015112790186,12.8,30,706,4.6,0.0,28
2050-07-13 15:00:00,0.006728535294006278,13.3,20,425,4.6,0.0,28
2050-07-13 16:00:00,0.006725120388301355,14.4,30,220,4.4,0.0,28
2050-07-13 17:00:00,0.007274749694688526,15.6,350,178,4.1,0.0,28
2050-07-13 18:00:00,0.007061266689748469,16.1,10,83,4.1,0.0,28
2050-07-13 19:00:00,0.007338210064810521,17.2,320,31,3.6,0.0,28
2050-07-13 20:00:00,0.0076289680016026675,17.8,300,0,4.1,0.0,28
2050-07-13 21:00:00,0.007368637552458954,18.9,310,0,5.7,0.0,28
2050-07-13 22:00:00,0.007610401184881506,19.4,290,0,5.2,0.0,28
2050-07-13 23:00:00,0.007612124883644973,19.4,310,0,6.2,0.0,28
2050-07-14 00:00:00,0.007048795947616503,19.4,300,0,5.2,0.0,28
2050-07-14 01:00:00,0.007376795044031076,18.9,300,0,5.7,0.0,28
2050-07-14 02:00:00,0.007104295399144048,18.9,310,0,3.6,0.0,28
2050-07-14 03:00:00,0.007376609445919679,18.9,320,0,2.6,0.0,28
2050-07-14 04:00:00,0.0075846953969449455,16.7,250,7,2.6,0.0,28
2050-07-14 05:00:00,0.007290692168237474,16.1,340,39,2.1,0.0,28
2050-07-14 06:00:00,0.007341415168636878,16.7,30,88,4.6,0.0,28
2050-07-14 07:00:00,0.006993075454218938,15.0,30,177,4.6,0.0,28
2050-07-14 08:00:00,0.006699107278564859,13.9,40,232,6.2,0.0,28
2050-07-14 09:00:00,0.0067193120337960405,13.3,40,194,7.2,0.0,28
2050-07-14 10:00:00,0.006771837087599562,12.8,360,329,3.1,0.0,28
2050-07-14 11:00:00,0.006768971745148702,12.8,40,409,3.1,0.0,28
2050-07-14 12:00:00,0.006766445514735891,12.8,10,408,2.6,0.0,28
2050-07-14 13:00:00,0.006763080139240119,12.8,40,395,4.1,0.0,28
2050-07-14 14:00:00,0.006486642866148612,12.8,20,355,3.6,0.0,28
2050-07-14 15:00:00,0.00675904610487098,12.8,30,323,3.1,0.0,28
2050-07-14 16:00:00,0.007214304015962407,12.8,200,238,3.6,0.0,28
2050-07-14 17:00:00,0.007019280856515701,12.2,210,199,3.8,0.0,28
2050-07-14 18:00:00,0.007213893628445306,11.7,210,94,3.6,0.0,28
2050-07-14 19:00:00,0.00698859574696477,13.3,180,25,4.1,0.0,28
2050-07-14 20:00:00,0.006550915810515618,15.0,180,0,4.1,0.0,28
2050-07-14 21:00:00,0.006486310208711034,15.6,180,0,3.8,0.0,28
2050-07-14 22:00:00,0.006811046592815137,18.3,200,0,3.6,0.0,28
2050-07-14 23:00:00,0.0067159178884333565,17.2,230,0,2.6,0.0,28
2050-07-15 00:00:00,0.006478283223466999,17.8,190,0,3.1,0.0,28
2050-07-15 01:00:00,0.006229229739822972,17.8,210,0,2.6,0.0,28
2050-07-15 02:00:00,0.0067522412223433095,16.7,240,0,3.6,0.0,28
2050-07-15 03:00:00,0.0067542725786634405,16.7,240,0,3.6,0.0,28
2050-07-15 04:00:00,0.007320456168813082,15.0,250,5,3.1,0.0,28
2050-07-15 05:00:00,0.007304983343313684,13.3,270,50,2.6,0.0,28
2050-07-15 06:00:00,0.00730553090911785,13.3,240,77,3.6,0.0,28
2050-07-15 07:00:00,0.0070689013145139494,12.8,200,120,2.3,0.0,28
2050-07-15 08:00:00,0.006241262938789931,12.8,180,232,3.1,0.0,28
2050-07-15 09:00:00,0.006224978964217458,11.7,180,237,3.1,0.0,28
2050-07-15 10:00:00,0.006053525590811706,11.7,170,297,2.6,0.0,28
2050-07-15 11:00:00,0.006061056990926472,11.1,150,440,3.1,0.0,28
2050-07-15 12:00:00,0.006060905890541652,11.1,140,473,2.6,0.0,28
2050-07-15 13:00:00,0.006223317848347113,11.1,150,418,3.1,0.0,28
2050-07-15 14:00:00,0.006221457076496984,11.1,160,307,4.6,0.0,28
2050-07-15 15:00:00,0.006051412634380803,11.7,180,158,4.6,0.0,28
2050-07-15 16:00:00,0.006548412691986639,11.1,210,214,3.6,0.0,28
2050-07-15 17:00:00,0.006477083997069234,11.7,220,125,3.6,0.0,28
2050-07-15 18:00:00,0.006237835653118152,12.8,230,81,4.6,0.0,28
2050-07-15 19:00:00,0.006020308440526332,13.9,210,22,4.6,0.0,28
2050-07-15 20:00:00,0.005629142481327989,15.6,240,0,4.1,0.0,28
2050-07-15 21:00:00,0.006126078394242816,17.2,170,0,5.2,0.0,28
2050-07-15 22:00:00,0.006077189990231982,15.6,190,0,3.1,0.0,28
2050-07-15 23:00:00,0.006053064668905059,16.1,300,0,3.6,0.0,28
2050-07-16 00:00:00,0.0060625046455380196,15.0,260,0,3.1,1.0,28
2050-07-16 01:00:00,0.006239648450768804,14.4,320,0,2.1,1.0,28
2050-07-16 02:00:00,0.006279162329586136,15.0,40,0,3.6,1.0,28
2050-07-16 03:00:00,0.006753127473366188,14.4,20,0,3.1,1.0,28
2050-07-16 04:00:00,0.006534192030796848,13.9,120,3,3.6,1.0,28
2050-07-16 05:00:00,0.007271035400832602,12.8,170,16,3.6,1.0,28
2050-07-16 06:00:00,0.007267479062348695,11.7,160,79,3.1,1.0,28
2050-07-16 07:00:00,0.00700852579724636,11.7,150,123,3.1,1.0,28
2050-07-16 08:00:00,0.0072627563076540684,11.7,140,149,2.6,1.0,28
2050-07-16 09:00:00,0.007004672974106138,11.7,160,172,2.4,1.0,28
2050-07-16 10:00:00,0.007259127594183231,11.7,220,206,3.8,1.0,28
2050-07-16 11:00:00,0.007052898483033414,11.1,200,238,3.6,1.0,28
2050-07-16 12:00:00,0.007049203266503696,11.1,220,229,2.1,1.0,28
2050-07-16 13:00:00,0.0070508264877336,10.6,180,232,3.4,1.0,28
2050-07-16 14:00:00,0.006731753810458589,10.6,190,218,3.6,1.0,28
2050-07-16 15:00:00,0.006729238336466788,10.6,170,327,4.8,1.0,28
2050-07-16 16:00:00,0.006728735467243043,10.6,180,201,4.6,1.0,28
2050-07-16 17:00:00,0.006713628427780297,11.1,190,172,4.1,1.0,28
2050-07-16 18:00:00,0.0069908726844859275,11.7,180,117,5.2,1.0,28
2050-07-16 19:00:00,0.006991570126257193,11.7,180,15,5.7,1.0,28
2050-07-16 20:00:00,0.007249890766360912,11.7,190,0,6.2,1.0,28
2050-07-16 21:00:00,0.007593904100049517,11.7,180,0,5.2,1.0,28
2050-07-16 22:00:00,0.007590969667610211,12.2,180,0,5.2,1.0,28
2050-07-16 23:00:00,0.007887998028208955,13.3,180,0,4.1,1.0,28
2050-07-17 00:00:00,0.00818068344220294,14.4,180,0,5.7,1.0,28
2050-07-17 01:00:00,0.007264728039530294,14.4,200,0,7.7,1.0,28
2050-07-17 02:00:00,0.00726746289160771,14.4,200,0,7.7,1.0,28
2050-07-17 03:00:00,0.007063277430003755,14.4,200,0,8.8,1.0,28
2050-07-17 04:00:00,0.0067575430564911845,13.3,200,8,8.8,1.0,28
2050-07-17 05:00:00,0.006811525631337871,12.8,210,59,7.2,1.0,28
2050-07-17 06:00:00,0.006810502165877665,12.8,210,140,7.7,1.0,28
2050-07-17 07:00:00,0.006809479007932765,12.8,200,247,6.2,1.0,28
2050-07-17 08:00:00,0.006806087734334427,12.2,200,400,5.7,1.0,28
2050-07-17 09:00:00,0.006804725834174217,12.2,190,525,6.2,1.0,28
2050-07-17 10:00:00,0.006803024225235297,12.2,190,487,5.2,1.0,28
2050-07-17 11:00:00,0.006802343819921011,12.2,200,545,4.1,1.0,28
2050-07-17 12:00:00,0.0064922981561014725,11.7,190,740,5.2,1.0,28
2050-07-17 13:00:00,0.006491324904412146,11.7,180,866,3.6,1.0,28
2050-07-17 14:00:00,0.006489703466540641,11.7,180,575,4.1,1.0,28
2050-07-17 15:00:00,0.006532907058119262,12.2,180,470,4.1,1.0,28
2050-07-17 16:00:00,0.006719225130499567,13.9,180,324,5.7,1.0,28
2050-07-17 17:00:00,0.006739094832214207,14.4,220,186,4.6,1.0,28
2050-07-17 18:00:00,0.006797983881102796,15.0,190,121,5.7,1.0,28
2050-07-17 19:00:00,0.006733584070523109,16.1,210,24,4.1,1.0,28
2050-07-17 20:00:00,0.006741225582948427,17.2,220,0,3.1,1.0,28
2050-07-17 21:00:00,0.006742750111355514,17.2,140,0,3.1,1.0,28
2050-07-17 22:00:00,0.0065799034369323365,18.3,180,0,5.7,1.0,28
2050-07-17 23:00:00,0.00629391301534371,18.9,230,0,5.2,1.0,28
2050-07-18 00:00:00,0.006297086784856357,18.9,170,0,4.1,0.0,29
2050-07-18 01:00:00,0.00606159608407702,18.3,230,0,4.1,0.0,29
2050-07-18 02:00:00,0.006325143739906456,18.3,180,0,3.1,0.0,29
2050-07-18 03:00:00,0.006060221650866012,18.3,250,0,3.1,0.0,29
2050-07-18 04:00:00,0.006533660542673699,16.7,310,11,3.1,0.0,29
2050-07-18 05:00:00,0.0070148146512375555,15.0,360,88,4.6,0.0,29
2050-07-18 06:00:00,0.006800284401779756,12.8,340,244,3.6,0.0,29
2050-07-18 07:00:00,0.007062425756780172,12.2,350,423,4.1,0.0,29
2050-07-18 08:00:00,0.0067421709616063835,11.7,360,595,3.6,0.0,29
2050-07-18 09:00:00,0.006792832416211662,12.2,10,701,3.1,0.0,29
2050-07-18 10:00:00,0.006787747954613145,12.2,30,746,3.6,0.0,29
2050-07-18 11:00:00,0.0067841933579523795,12.2,50,799,2.6,0.0,29
2050-07-18 12:00:00,0.006722874208123416,10.6,130,868,2.1,0.0,29
2050-07-18 13:00:00,0.006526615849317054,10.0,120,837,3.1,0.0,29
2050-07-18 14:00:00,0.006711515761292912,10.6,110,715,2.6,0.0,29
2050-07-18 15:00:00,0.0067652982101359515,12.2,130,585,3.6,0.0,29
2050-07-18 16:00:00,0.0072147716056675,14.4,170,346,2.1,0.0,29
2050-07-18 17:00:00,0.007267398972563241,16.1,50,206,2.6,0.0,29
2050-07-18 18:00:00,0.007604734087832734,17.8,300,139,3.6,0.0,29
2050-07-18 19:00:00,0.007591612241398402,18.3,310,29,3.1,0.0,29
2050-07-18 20:00:00,0.007586217183023373,20.0,310,0,4.1,0.0,29
2050-07-18 21:00:00,0.00712437601754654,20.6,310,0,4.1,0.0,29
2050-07-18 22:00:00,0.006825576496826562,21.7,20,0,2.6,0.0,29
2050-07-18 23:00:00,0.0066175518613687265,22.8,360,0,2.6,0.0,29
2050-07-19 00:00:00,0.007143053524272708,22.8,260,0,4.1,0.0,29
2050-07-19 01:00:00,0.0073206734870411095,21.7,260,0,3.1,0.0,29
2050-07-19 02:00:00,0.007648542382019421,21.7,300,0,3.6,0.0,29
2050-07-19 03:00:00,0.007592666123785843,20.6,300,0,3.1,0.0,29
2050-07-19 04:00:00,0.007315466348079003,19.4,350,4,3.6,0.0,29
2050-07-19 05:00:00,0.006475523695279023,17.8,360,66,4.6,0.0,29
2050-07-19 06:00:00,0.0068183904511555735,18.3,10,224,3.6,0.0,29
2050-07-19 07:00:00,0.006716407566809635,15.6,300,401,2.6,0.0,29
2050-07-19 08:00:00,0.0067165754073665864,15.6,360,570,2.6,0.0,29
2050-07-19 09:00:00,0.006696768040292554,13.9,200,717,0.0,0.0,29
2050-07-19 10:00:00,0.0067145618741613405,15.6,30,828,3.6,0.0,29
2050-07-19 11:00:00,0.006984696411884046,15.0,30,892,3.1,0.0,29
2050-07-19 12:00:00,0.007020109038839443,14.4,30,859,3.1,0.0,29
2050-07-19 13:00:00,0.007018183240080252,14.4,30,765,3.6,0.0,29
2050-07-19 14:00:00,0.0072978105257973935,15.0,40,755,2.6,0.0,29
2050-07-19 15:00:00,0.007270484025280726,16.1,40,637,4.1,0.0,29
2050-07-19 16:00:00,0.007607588339787255,17.8,20,487,4.1,0.0,29
2050-07-19 17:00:00,0.007331851227671479,18.3,10,316,4.1,0.0,29
2050-07-19 18:00:00,0.007586217183023373,20.0,280,146,2.6,0.0,29
2050-07-19 19:00:00,0.007957363418362484,21.7,350,29,4.6,0.0,29
2050-07-19 20:00:00,0.008002040386366236,22.8,360,0,4.1,0.0,29
2050-07-19 21:00:00,0.007637667996356761,23.9,20,0,3.6,0.0,29
2050-07-19 22:00:00,0.006726402196998305,24.4,30,0,4.1,0.0,29
2050-07-19 23:00:00,0.006782705205180145,25.0,360,0,4.6,0.0,29
2050-07-20 00:00:00,0.006625845347367435,25.6,350,0,6.2,0.0,29
2050-07-20 01:00:00,0.0065873828912255605,25.0,350,0,5.7,0.0,29
2050-07-20 02:00:00,0.006541495194603081,24.4,350,0,5.7,0.0,29
2050-07-20 03:00:00,0.007008115622767288,23.3,360,0,5.2,0.0,29
2050-07-20 04:00:00,0.007280531006898961,20.6,330,10,3.6,0.0,29
2050-07-20 05:00:00,0.007336443362760043,18.3,360,84,4.6,0.0,29
2050-07-20 06:00:00,0.0076252604758096166,18.9,10,240,4.6,0.0,29
2050-07-20 07:00:00,0.006727442980906558,17.8,30,418,5.7,0.0,29
2050-07-20 08:00:00,0.007094109774897453,16.7,20,589,5.2,0.0,29
2050-07-20 09:00:00,0.007049794876281303,16.1,10,735,5.2,0.0,29
2050-07-20 10:00:00,0.007048385536392044,16.1,30,842,4.1,0.0,29
